Strategy,user_input,retrieved_contexts,response,reference,faithfulness,answer_relevancy,context_recall,context_precision
BM25,What is the simplest and most influential architecture discussed in the text?,"['[Izvor 1 | str.511 | data\\book.pdf]\n504\nCHAPTER 22\n•\nLEXICONS FOR SENTIMENT, AFFECT, AND CONNOTATION\n22.2\nAvailable Sentiment and Affect Lexicons\nA wide variety of affect lexicons have been created and released. The most basic\nlexicons label words along one dimension of semantic variability, generally called\n“sentiment” or “valence”.\nIn the simplest lexicons this dimension is represented in a binary fashion, with\na wordlist for positive words and a wordlist for negative words. The oldest is the\n\n---\n\n[Izvor 2 | str.483 | data\\book.pdf]\nroles. The strong expectations provided by these scripts can facilitate the proper\nclassiﬁcation of entities, the assignment of entities into roles and relations, and most\ncritically, the drawing of inferences that ﬁll in things that have been left unsaid. In\ntheir simplest form, such scripts can be represented as templates consisting of ﬁxed\ntemplates\nsets of slots that take as values slot-ﬁllers belonging to particular classes. The task\n\n---\n\n[Izvor 3 | str.283 | data\\book.pdf]\nmetrics are often used as temporary proxies. Automatic metrics are less accurate\nthan human evaluation, but can help test potential system improvements, and even\nbe used as an automatic loss function for training. In this section we introduce two\nfamilies of such metrics, those based on character- or word-overlap and those based\non embedding similarity.\nAutomatic Evaluation by Character Overlap: chrF\nThe simplest and most robust metric for MT evaluation is called chrF, which stands\nchrF\n\n---\n\n[Izvor 4 | str.540 | data\\book.pdf]\nwhich distinguishes algorithms based on whether they make each coreference deci-\nsion in a way that is entity-based—representing each entity in the discourse model—\nor only mention-based—considering each mention independently, and whether they\nuse ranking models to directly compare potential antecedents. Afterwards, we go\ninto more detail on one state-of-the-art algorithm in Section 23.6.\n23.4.1\nThe Mention-Pair Architecture\nWe begin with the mention-pair architecture, the simplest and most inﬂuential\n\n---\n\n[Izvor 5 | str.162 | data\\book.pdf]\ndecoding\nmodel in a left-to-right manner (or right-to-left for languages like Arabic in which\nwe read from right to left), and thus repeatedly choosing the next token conditioned\non our previous choices is called causal or autoregressive generation.1\ncausal\nautoregressive\ngeneration\n7.4.1\nGreedy decoding\nThe simplest way to generate tokens is to always generate the most likely token\ngiven the context, which is called greedy decoding. A greedy algorithm is one\ngreedy\ndecoding']",The simplest and most influential architecture discussed in the text is the mention-pair architecture.,The Mention-Pair Architecture,1.0,1.0,1.0,0.9999999999
BM25,What was the influential entity-based system mentioned in the text?,"['[Izvor 1 | str.556 | data\\book.pdf]\nHISTORICAL NOTES\n549\nthe current sentence from left-to-right, starting with the ﬁrst noun group to the right\nof the pronoun (for cataphora). The ﬁrst noun group that agrees with the pronoun\nwith respect to number, gender, and person is chosen as the antecedent” (Kehler\net al., 2004).\nLappin and Leass (1994) was an inﬂuential entity-based system that used weights\nto combine syntactic and other features, extended soon after by Kennedy and Bogu-\n\n---\n\n[Izvor 2 | str.567 | data\\book.pdf]\nmodels of this kind of entity-based coherence: Centering Theory (Grosz et al.,\nentity-based\n1995), and the entity grid model of Barzilay and Lapata (2008).\n24.3.1\nCentering\nCentering Theory (Grosz et al., 1995) is a theory of both discourse salience and\nCentering\nTheory\ndiscourse coherence. As a model of discourse salience, Centering proposes that at\nany given point in the discourse one of the entities in the discourse model is salient:\n\n---\n\n[Izvor 3 | str.542 | data\\book.pdf]\nresentations for pairs of clusters by pooling over learned representations of mention\npairs (Clark and Manning, 2016b).\nHowever, although entity-based models are more expressive, the use of cluster-\nlevel information in practice has not led to large gains in performance, so mention-\nranking models are still more commonly used.\n23.5\nClassiﬁers using hand-built features\nFeature-based classiﬁers, use hand-designed features in logistic regression, SVM,\n\n---\n\n[Izvor 4 | str.542 | data\\book.pdf]\n23.4.3\nEntity-based Models\nBoth the mention-pair and mention-ranking models make their decisions about men-\ntions. By contrast, entity-based models link each mention not to a previous mention\nbut to a previous discourse entity (cluster of mentions).\nA mention-ranking model can be turned into an entity-ranking model simply\nby having the classiﬁer make its decisions over clusters of mentions rather than\nindividual mentions (Rahman and Ng, 2009).\n\n---\n\n[Izvor 5 | str.576 | data\\book.pdf]\n• Discourses are not arbitrary collections of sentences; they must be coherent.\nAmong the factors that make a discourse coherent are coherence relations\nbetween the sentences, entity-based coherence, and topical coherence.\n• Various sets of coherence relations and rhetorical relations have been pro-\nposed.\nThe relations in Rhetorical Structure Theory (RST) hold between\nspans of text and are structured into a tree. Because of this, shift-reduce']",The influential entity-based system mentioned in the text is Lappin and Leass (1994).,Lappin and Leass (1994),1.0,0.9654355087497288,1.0,0.9999999999
BM25,What are some sources from which the process might come?,"['[Izvor 1 | str.25 | data\\book.pdf]\nprocess might come from newswire, ﬁction or non-ﬁction books, scientiﬁc articles,\nWikipedia, or religious texts. It might come from spoken genres like telephone\nconversations, business meetings, police body-worn cameras, medical interviews,\nor transcripts of television shows or movies. It might come from work situations\nlike doctors’ notes, legal text, or parliamentary or congressional proceedings.\nText also reﬂects the demographic characteristics of the writer (or speaker): their\n\n---\n\n[Izvor 2 | str.170 | data\\book.pdf]\nmodel that knows many languages but might beneﬁt from some more data in our\nparticular language of interest.\nIn such cases, we can simply continue training the model on relevant data from\nthe new domain or language (Gururangan et al., 2020). This process of taking a fully\npretrained model and running additional training passes using the cross-entropy loss\non some new data is called ﬁnetuning. The word “ﬁnetuning” means the process\nﬁnetuning\n\n---\n\n[Izvor 3 | str.158 | data\\book.pdf]\nof question answering as token prediction by giving a language model a question\nand a token like A: suggesting that an answer should come next, like this:\nQ: Who wrote the book ‘‘The Origin of Species""?\nA:\nAgain, we can ask a language model to compute the probability distribution over\npossible next tokens given this preﬁx, computing the following probability\nP(w|Q: Who wrote the book ‘‘The Origin of Species""?\nA:)\nand look at which tokens w have high probabilities. As Fig. 7.5 suggests, we might\n\n---\n\n[Izvor 4 | str.355 | data\\book.pdf]\neach timestep conditioning on the audio representations from the encoder and the\npreviously generated text to generate a new letter or token.\nThe transformer blocks in the decoder have an extra layer with a special kind\nof attention, cross-attention. Cross-attention has the same form as the multi-head\ncross-attention\nattention in a normal transformer block, except that while the queries as usual come\nfrom the previous layer of the decoder, the keys and values come from the output of\nthe encoder.\n\n---\n\n[Izvor 5 | str.274 | data\\book.pdf]\ncross-attention\nattention or source attention). Cross-attention has the same form as the multi-head\nattention in a normal transformer block, except that while the queries as usual come\nfrom the previous layer of the decoder, the keys and values come from the output of\nthe encoder.\nThat is, where in standard multi-head attention the input to each attention layer\nis X, in cross attention the input is the ﬁnal output of the encoder Henc = h1,...,hn.']","The process might come from newswire, fiction or non-fiction books, scientific articles, Wikipedia, or religious texts. It could also originate from spoken genres like telephone conversations, business meetings, police body-worn cameras, medical interviews, or transcripts of television shows or movies. Additionally, it may come from work situations such as doctors’ notes, legal texts, or parliamentary or congressional proceedings.","Newswire, fiction or non-fiction books, scientific articles, Wikipedia, religious texts, spoken genres like telephone conversations, business meetings, police body-worn cameras, medical interviews, transcripts of television shows or movies, doctors’ notes, legal text, or parliamentary or congressional proceedings.",1.0,0.0,1.0,0.9999999999
BM25,Who showed the equivalence of the WFST and the Earley algorithm?,"['[Izvor 1 | str.436 | data\\book.pdf]\nWFST\nKuno (1965) as a data structure that stores the results of all previous computations\nin the course of the parse. Based on a generalization of Cocke’s work, a similar\ndata structure had been independently described in Kay (1967) (and Kay 1973). The\ntop-down application of dynamic programming to parsing was described in Earley’s\nPh.D. dissertation (Earley 1968, Earley 1970). Sheil (1976) showed the equivalence\nof the WFST and the Earley algorithm. Norvig (1991) shows that the efﬁciency of-\n\n---\n\n[Izvor 2 | str.436 | data\\book.pdf]\ning algorithms.\nDynamic programming parsing has a history of independent discovery. Ac-\ncording to the late Martin Kay (personal communication), a dynamic programming\nparser containing the roots of the CKY algorithm was ﬁrst implemented by John\nCocke in 1960. Later work extended and formalized the algorithm, as well as prov-\ning its time complexity (Kay 1967, Younger 1967, Kasami 1965). The related well-\nformed substring table (WFST) seems to have been independently proposed by\nWFST\n\n---\n\n[Izvor 3 | str.436 | data\\book.pdf]\nEXERCISES\n429\nman, was substitutable in a construction for a more complex set (like intense young\nman), then the form intense young man was probably a constituent. Harris’s test was\nthe beginning of the intuition that a constituent is a kind of equivalence class.\nThe context-free grammar was a formalization of this idea of hierarchical\nconstituency deﬁned in Chomsky (1956) and further expanded upon (and argued\nagainst) in Chomsky (1957) and Chomsky (1956/1975). Shortly after Chomsky’s\n\n---\n\n[Izvor 4 | str.42 | data\\book.pdf]\ncharacters, introduced Unicode code points and the UTF-8 encoding, introduced\nthe BPE algorithm for tokenization, and introduced the regular expression and the\nminimum edit distance algorithm for comparing strings. Here’s a summary of the\nmain points we covered about these ideas:\n• Words and morphemes are useful units of representation, but difﬁcult to deﬁne\nformally.\n• Unicode is a system for representing characters in the many scripts used to\nwrite the languages of the world.\n\n---\n\n[Izvor 5 | str.457 | data\\book.pdf]\nembedding of the dependent into a score for the dependency edge.\nHere we’ll sketch the biafﬁne algorithm of Dozat and Manning (2017) and Dozat\net al. (2017) shown in Fig. 19.14, drawing on the work of Gr¨unewald et al. (2021)\nwho tested many versions of the algorithm via their STEPS system. The algorithm\nﬁrst runs the sentence X = x1,...,xn through an encoder to produce a contextual\nembedding representation for each token R = r1,...,rn. The embedding for each']",Sheil (1976) showed the equivalence of the WFST and the Earley algorithm.,Sheil (1976),1.0,0.7928728184579171,1.0,0.9999999999
BM25,What is the purpose of calculating the standard deviation of the bootstrap sampled polarity scores?,"['[Izvor 1 | str.516 | data\\book.pdf]\npositive and negative seed sets (for example using B = 50 and choosing 7 of\nthe 10 seed words each time). The standard deviation of the bootstrap sampled\npolarity scores gives a conﬁdence measure.\nidolize\nlove\nadore\nappreciate\nlike\nﬁnd\ndislike\nsee\nnotice\ndisapprove\nabhor\nhate\nloathe\ndespise\nuncover\nidolize\nlove\nadore\nappreciate\nlike\nﬁnd\ndislike\nsee\nnotice\ndisapprove\nabhor\nhate\nloathe\ndespise\nuncover\n(a)\n(b)\nFigure 22.7\n\n---\n\n[Izvor 2 | str.76 | data\\book.pdf]\nstandardize input values by centering them to result in a zero mean and a standard\nstandardize\ndeviation of one (this transformation is sometimes called the z-score). That is, if µi\nz-score\nis the mean of the values of feature xi across the m observations in the input dataset,\nand σi is the standard deviation of the values of features xi across the input dataset,\nwe can replace each feature xi by a new feature x′\ni computed as follows:\nµi = 1\nm\nm\nX\nj=1\nx(j)\ni\nσi =\nv\nu\nu\nt 1\nm\nm\nX\nj=1\n\x10\nx(j)\ni\n−µi\n\x112\nx′\n\n---\n\n[Izvor 3 | str.285 | data\\book.pdf]\nused to compare two systems, with the goal of answering questions like: did the\nnew algorithm we just invented improve our MT system? To know if the difference\nbetween the chrF scores of two MT systems is a signiﬁcant difference, we use the\npaired bootstrap test, or the similar randomization test.\nTo get a conﬁdence interval on a single chrF score using the bootstrap test, re-\ncall from Section 4.11 that we take our test set (or devset) and create thousands of\n\n---\n\n[Izvor 4 | str.189 | data\\book.pdf]\nlayer normalization is to calculate the mean, µ, and standard deviation, σ, over the\nelements of the vector to be normalized. Given an embedding vector x of dimen-\nsionality d, these values are calculated as follows.\nµ = 1\nd\nd\nX\ni=1\nxi\n(8.22)\nσ =\nv\nu\nu\nt1\nd\nd\nX\ni=1\n(xi −µ)2\n(8.23)\nGiven these values, the vector components are normalized by subtracting the mean\nfrom each and dividing by the standard deviation. The result of this computation is\na new vector with zero mean and a standard deviation of one.\n\n---\n\n[Izvor 5 | str.408 | data\\book.pdf]\nrecall is the ratio of the number of correctly labeled responses to the total that should\nhave been labeled; precision is the ratio of the number of correctly labeled responses\nto the total labeled; and F-measure is the harmonic mean of the two.\nTo know if the difference between the F1 scores of two NER systems is a signif-\nicant difference, we use the paired bootstrap test, or the similar randomization test\n(Section 4.11).\nFor named entity tagging, the entity rather than the word is the unit of response.']",The purpose of calculating the standard deviation of the bootstrap sampled polarity scores is to provide a confidence measure.,It gives a confidence measure.,1.0,0.9999995429737023,1.0,0.9999999999
BM25,What is the formula for the vote given by anchor b to the candidate annotation a →X?,"['[Izvor 1 | str.549 | data\\book.pdf]\n542\nCHAPTER 23\n•\nCOREFERENCE RESOLUTION AND ENTITY LINKING\nwhere in(x) is the set of Wikipedia pages pointing to x and W is the set of all Wiki-\npedia pages in the collection.\nThe vote given by anchor b to the candidate annotation a →X is the average,\nover all the possible entities of b, of their relatedness to X, weighted by their prior\nprobability:\nvote(b,X) =\n1\n|E(b)|\nX\nY∈E(b)\nrel(X,Y)p(Y|b)\n(23.60)\nThe total relatedness score for a →X is the sum of the votes of all the other anchors\ndetected in q:\n\n---\n\n[Izvor 2 | str.67 | data\\book.pdf]\nis also 1.0.\n3.6\nSuppose we train a trigram language model with add-one smoothing on a\ngiven corpus. The corpus contains V word types. Express a formula for esti-\nmating P(w3|w1,w2), where w3 is a word which follows the bigram (w1,w2),\nin terms of various n-gram counts and V. Use the notation c(w1,w2,w3) to\ndenote the number of times that trigram (w1,w2,w3) occurs in the corpus, and\nso on for bigrams and unigrams.\n3.7\nWe are given the following corpus, modiﬁed from the one in the chapter:\n<s> I am Sam </s>\n\n---\n\n[Izvor 3 | str.548 | data\\book.pdf]\nambiguous, matching anchors for multiple Wikipedia entities/pages. The TAGME\nalgorithm uses two factors for disambiguating ambiguous spans, which have been\nreferred to as prior probability and relatedness/coherence. The ﬁrst factor is p(e|a),\nthe probability with which the span refers to a particular entity. For each page e ∈\nE(a), the probability p(e|a) that anchor a points to e, is the ratio of the number of\nlinks into e with anchor text a to the total number of occurrences of a as an anchor:\n\n---\n\n[Izvor 4 | str.548 | data\\book.pdf]\n23.7\n•\nENTITY LINKING\n541\n<a href=""http://www.stanford.edu"">Stanford University</a>\nWe compute a Wikipedia anchor dictionary by including, for each Wikipedia\npage e, e’s title as well as all the anchor texts from all Wikipedia pages that point to e.\nFor each anchor string a we’ll also compute its total frequency freq(a) in Wikipedia\n(including non-anchor uses), the number of times a occurs as a link (which we’ll call\nlink(a)), and its link probability linkprob(a) = link(a)/freq(a). Some cleanup of the\n\n---\n\n[Izvor 5 | str.482 | data\\book.pdf]\n20.7\n•\nAUTOMATIC TEMPORAL ANALYSIS\n475\nto as the document’s temporal anchor. The values of temporal expressions such\ntemporal\nanchor\nas today, yesterday, or tomorrow can all be computed with respect to this temporal\nanchor. The semantic procedure for today simply assigns the anchor, and the attach-\nments for tomorrow and yesterday add a day and subtract a day from the anchor,\nrespectively. Of course, given the cyclic nature of our representations for months,']","The formula for the vote given by anchor b to the candidate annotation a →X is: 

\[ 
vote(b,X) = \frac{1}{|E(b)|} \sum_{Y \in E(b)} rel(X,Y) p(Y|b) 
\] 

where \( E(b) \) is the set of possible entities of b, \( rel(X,Y) \) is the relatedness of X to Y, and \( p(Y|b) \) is the prior probability of Y given b.","vote(b,X) = (1/|E(b)|) * Σ(Y∈E(b)) rel(X,Y)p(Y|b)",1.0,0.9999995448125957,1.0,0.9999999999
BM25,What type of audio does HuBERT use as input?,"['[Izvor 1 | str.358 | data\\book.pdf]\nAfter they are pretrained, these models can then be ﬁnetuned to do ASR on a smaller\nset of labeled data, audio paired with transcripts. These models have the advantage\nthat they can take advantage of large amounts of untranscribed audio for most of\ntheir training.\nHere we’ll introduce one self-supervised model called HuBERT (Hsu et al.,\nHuBERT\n2021). HuBERT and similar models like wav2vec 2.0 (Baevski et al., 2020) use the\nwav2vec 2.0\n\n---\n\n[Izvor 2 | str.358 | data\\book.pdf]\nframe.\n15.4.1\nHuBERT forward pass\nLet’s ﬁrst show just the forward pass for HuBERT used during training, and then\nwe’ll see this in its full training context with the backwards pass. As discussed\nearlier, the input to the HuBERT forward pass is raw 16kHz waveﬁles as input,\n\n---\n\n[Izvor 3 | str.359 | data\\book.pdf]\n20ms audio timestep to each class. These are then passed through a softmax to get a\nprobability distribution over the classes.\n15.4.2\nLearning for HuBERT\nLet’s ﬁrst discuss how we induce the 100 or 500 phonetic classes that are the target\nof training. To bootstrap these units, HuBERT starts with mel frequency cepstral\ncoefﬁcients, or MFCC vectors, a 39-dimensional feature vector that emphasizes as-\npects of the signal that are relevant for detection of phonetic units. These vectors\n\n---\n\n[Izvor 4 | str.374 | data\\book.pdf]\nhow the architecture is trained in Section 16.2.4.\nFig. 16.2 adapted from Mousavi et al. (2025). shows the standard architecture\nof an audio tokenizer. Audio tokenizers take as input an audio waveform, and are\n\n---\n\n[Izvor 5 | str.374 | data\\book.pdf]\n16.2\nUsing a codec to learn discrete audio tokens\nModern TTS systems are based around converting the waveform into a sequence of\ndiscrete audio tokens. This idea of manipulating discrete audio tokens is also useful\nfor other speech-enabled systems like spoken language models, which take text\nor speech input and can generate text or speech output to solve tasks like speech-\nto-speech translation, diarization, or spoken question answering. Having discrete']",HuBERT uses raw 16kHz wavefiles as input.,Raw 16kHz sampled audio.,1.0,0.8422553918114014,1.0,0.9999999999
BM25,Who introduced recurrence at the hidden layer in a feedforward network?,"['[Izvor 1 | str.315 | data\\book.pdf]\nrecurrence at the hidden layer in a feedforward network (Elman networks) were in-\ntroduced by Elman (1990). Similar architectures were investigated by Jordan (1986)\nwith a recurrence from the output layer, and Mathis and Mozer (1995) with the\naddition of a recurrent context layer prior to the hidden layer. The possibility of\nunrolling a recurrent network into an equivalent feedforward network is discussed\nin (Rumelhart and McClelland, 1986c).\n\n---\n\n[Izvor 2 | str.292 | data\\book.pdf]\n13.1\n•\nRECURRENT NEURAL NETWORKS\n285\nxt\nht\nyt\nFigure 13.1\nSimple recurrent neural network after Elman (1990). The hidden layer in-\ncludes a recurrent connection as part of its input. That is, the activation value of the hidden\nlayer depends on the current input as well as the activation value of the hidden layer from the\nprevious time step.\nsubscripts to represent time, thus xt will mean the input vector x at time t. The key\ndifference from a feedforward network lies in the recurrent link shown in the ﬁgure\n\n---\n\n[Izvor 3 | str.133 | data\\book.pdf]\npoint the name stuck.\nSimple feedforward networks have three kinds of nodes: input units, hidden\nunits, and output units.\nFig. 6.8 shows a picture. The input layer x is a vector of simple scalar values just\nas we saw in Fig. 6.2.\nThe core of the neural network is the hidden layer h formed of hidden units hi,\nhidden layer\neach of which is a neural unit as described in Section 6.1, taking a weighted sum of\nits inputs and then applying a non-linearity. In the standard architecture, each layer\n\n---\n\n[Izvor 4 | str.189 | data\\book.pdf]\n182\nCHAPTER 8\n•\nTRANSFORMERS\nposition i.\nFeedforward layer\nThe feedforward layer is a fully-connected 2-layer network,\ni.e., one hidden layer, two weight matrices, as introduced in Chapter 6. The weights\nare the same for each token position i, but are different from layer to layer. It is com-\nmon to make the dimensionality dff of the hidden layer of the feedforward network\nbe larger than the model dimensionality d. (For example in the original transformer\nmodel, d = 512 and dff = 2048.)\n\n---\n\n[Izvor 5 | str.299 | data\\book.pdf]\nWe can then take the hidden layer for the last token of the text, hn, to constitute a\ncompressed representation of the entire sequence. We can pass this representation\nhn to a feedforward network that chooses a class via a softmax over the possible\nclasses. Fig. 13.8 illustrates this approach.\nx1\nRNN\nhn\nx2\nx3\nxn\nSoftmax\nFFN\nFigure 13.8\nSequence classiﬁcation using a simple RNN combined with a feedforward net-\nwork. The ﬁnal hidden state from the RNN is used as the input to a feedforward network that']",Recurrence at the hidden layer in a feedforward network was introduced by Elman in 1990.,Elman,1.0,0.9999999999999999,1.0,0.9999999999
Vector,What values are set to −∞ in the N × N QK⊺ matrix?,[],Greška: Connection error.,The upper-triangle portion of the comparisons matrix.,0.0,0.0,0.0,0.0
Vector,What type of optimization problem is learning in neural networks described as?,[],Greška: Connection error.,a non-convex optimization problem,0.0,0.0,0.0,0.0
Vector,What is the second step in the process described in the text?,[],Greška: Connection error.,Identification,0.0,0.0,0.0,0.0
Vector,How many instruction/response instances are included in the Aya instruct finetuning corpus?,[],Greška: Connection error.,204K,0.0,0.0,0.0,0.0
Vector,What is the selectional restriction on the THEME role of the verb eat in the hamburger example?,[],Greška: Connection error.,"{food, nutrient}",0.0,0.0,0.0,0.0
Vector,What type of parsers will be discussed in relation to constituents?,[],Greška: Connection error.,neural span-based parsers,0.0,0.0,0.0,0.0
Vector,How many transcribed conversations are included in the HKUST Mandarin Telephone Speech corpus?,[],Greška: Connection error.,1206,0.0,-0.0,0.0,0.0
Vector,Who are the authors of the paper on knowledge-based word sense disambiguation?,"['[Izvor 1 | str.592 | data\\book.pdf]\nshared task. CoNLL.\nChaplot, D. S. and R. Salakhutdinov.\n2018. Knowledge-based word sense\ndisambiguation using topic models.\nAAAI.\nCharniak, E. 1997.\nStatistical pars-\ning with a context-free grammar and\nword statistics. AAAI.\nCharniak, E., C. Hendrickson, N. Ja-\ncobson, and M. Perkowitz. 1993.\nEquations for part-of-speech tag-\nging. AAAI.\nChe, W., Z. Li, Y. Li, Y. Guo, B. Qin,\nand T. Liu. 2009.\nMultilingual\ndependency-based syntactic and se-\nmantic parsing. CoNLL.\nChen, C. and V. Ng. 2013.\nLinguis-\n\n---\n\n[Izvor 2 | str.596 | data\\book.pdf]\nand\nD. Yarowsky. 1992a. One sense per\ndiscourse. HLT.\nGale,\nW. A.,\nK. W. Church,\nand\nD. Yarowsky. 1992b. Work on sta-\ntistical methods for word sense dis-\nambiguation. AAAI Fall Symposium\non Probabilistic Approaches to Nat-\nural Language.\nGao, L., T. Hoppe, A. Thite, S. Bi-\nderman, C. Foster, N. Nabeshima,\nS. Black,\nJ. Phang,\nS. Presser,\nL. Golding, H. He, and C. Leahy.\n2020. The Pile: An 800GB dataset\nof diverse text for language model-\ning. ArXiv preprint.\nGao, T., H. Yen, J. Yu, and D. Chen.\n\n---\n\n[Izvor 3 | str.215 | data\\book.pdf]\nthat, although it can be clustered, doesn’t divide up into fully discrete senses.\nWord Sense Disambiguation\nThe task of selecting the correct sense for a word is called word sense disambigua-\ntion, or WSD. WSD algorithms take as input a word in context and a ﬁxed inventory\nword sense\ndisambiguation\nWSD\nof potential word senses (like the ones in WordNet) and outputs the correct word\nsense in context. Fig. 9.7 sketches out the task.\n2\n\n---\n\n[Izvor 4 | str.598 | data\\book.pdf]\n2009. The conll-2009 shared task:\nSyntactic and semantic dependen-\ncies in multiple languages. CoNLL.\nHakkani-T¨ur,\nD.,\nK.\nOﬂazer,\nand\nG. T¨ur. 2002. Statistical morpholog-\nical disambiguation for agglutinative\nlanguages.\nJournal of Computers\nand Humanities, 36(4):381–410.\nHalliday, M. A. K. and R. Hasan. 1976.\nCohesion in English. Longman. En-\nglish Language Series, Title No. 9.\nHamilton, W. L., K. Clark, J. Leskovec,\nand D. Jurafsky. 2016a.\nInducing\ndomain-speciﬁc sentiment lexicons\n\n---\n\n[Izvor 5 | str.608 | data\\book.pdf]\nHamp, D. G. Hays, C. F. Hockett,\nA. G. Oettinger, and A. J. Perlis.\n1966.\nLanguage and Machines:\nComputers in Translation and Lin-\nguistics.\nALPAC report. National\nAcademy of Sciences, National Re-\nsearch Council, Washington, DC.\nPilehvar,\nM.\nT.\nand\nJ.\nCamacho-\nCollados. 2019.\nWiC: the word-\nin-context\ndataset\nfor\nevaluating\ncontext-sensitive meaning represen-\ntations. NAACL HLT.\nPitler, E., A. Louis, and A. Nenkova.\n2009.\nAutomatic sense prediction\nfor implicit discourse relations in\ntext. ACL IJCNLP.']",The authors of the paper on knowledge-based word sense disambiguation are D. S. Chaplot and R. Salakhutdinov.,"Chaplot, D. S. and R. Salakhutdinov.",1.0,1.0000000000000002,1.0,0.9999999999
Vector,How many instructions does the Aya dataset provide?,"['[Izvor 1 | str.228 | data\\book.pdf]\n10.1\n•\nINSTRUCTION TUNING\n221\nMany huge instruction tuning datasets have been created, covering many tasks\nand languages. For example Aya gives 503 million instructions in 114 languages\nfrom 12 tasks including question answering, summarization, translation, paraphras-\ning, sentiment analysis, natural language inference and 6 others (Singh et al., 2024).\nSuperNatural Instructions has 12 million examples from 1600 tasks (Wang et al.,\n\n---\n\n[Izvor 2 | str.228 | data\\book.pdf]\n2022), Flan 2022 has 15 million examples from 1836 tasks (Longpre et al., 2023),\nand OPT-IML has 18 million examples from 2000 tasks (Iyer et al., 2022).\nThese instruction-tuning datasets are created in four ways. The ﬁrst is for people\nto write the instances directly. For example, part of the Aya instruct ﬁnetuning cor-\npus (Fig. 10.2) includes 204K instruction/response instances written by 3000 ﬂuent\nspeakers of 65 languages volunteering as part of a participatory research initiative\n\n---\n\n[Izvor 3 | str.612 | data\\book.pdf]\nW.-Y. Ko, H. Shandilya, J. Pa-\ntel, D. Mataciunas, L. O’Mahony,\nM. Zhang, R. Hettiarachchi, J. Wil-\nson, M. Machado, L. S. Moura,\nD. Krzemi´nski, H. Fadaei, I. Erg¨un,\nI. Okoh, A. Alaagib, O. Mudan-\nnayake, Z. Alyafeai, V. M. Chien,\nS. Ruder, S. Guthikonda, E. A.\nAlghamdi, S. Gehrmann, N. Muen-\nnighoff, M. Bartolo, J. Kreutzer,\nA.\n¨U ¨Ust¨un,\nM.\nFadaee,\nand\nS. Hooker. 2024. Aya dataset: An\nopen-access collection for multi-\nlingual instruction tuning.\nArXiv\npreprint.\nSleator, D. and D. Temperley. 1993.\n\n---\n\n[Izvor 4 | str.240 | data\\book.pdf]\na dataset of instructions together with correct responses. Instruction tuning\ndatasets are often created by repurposing standard NLP datasets for tasks like\nquestion answering or machine translation.\n\n---\n\n[Izvor 5 | str.360 | data\\book.pdf]\ncodebook \nStage 1 class induction\nStage 2 class induction\n1\n100\n100 units\n2\n1\n500\n500 units\n2\n39-d\n768-d\nFigure 15.10\nCreating the targets for the two stages of HuBERT training. In the ﬁrst stage,\n100 acoustic units are created by computing 39-dimensional MFCC vectors for the entire\ntraining data and then clustering them with k-means. In the second stage, 500 units are created\nby passing a subsample of the training data through the HuBERT model after the ﬁrst stage']",The Aya dataset provides 503 million instructions in 114 languages from 12 tasks.,503 million instructions,1.0,0.7418749308297407,1.0,0.9999999999
Vector,What is the distance of the satellite's orbit from the sun compared to Earth?,[],Greška: Got unsupported early_stopping_method `generate`,50 percent farther from the sun than Earth.,0.0,0.05232932612272942,0.0,0.0
Vector,What type of musician is mentioned in the text?,[],Greška: Got unsupported early_stopping_method `generate`,electric guitar and bass player,0.0,0.0,0.0,0.0
